"date","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
2012-01-31,6.20019747459519,6.87641497604727,7.34249019762792,7.60141296260808,7.83611933544472,8.03800440590443,8.19853405594804,8.32609738751167,8.42863222103616,8.51205794100303,8.58076560696763,8.6380302713033,8.68630996565307,8.72746229518013,8.76290165279632,8.79371362557924,8.82073850864975,8.84463248930483,8.86591265651957,8.88499026399097,8.90219543677973,8.91779562377855,8.93200946113712,8.94501725407377,8.95696895517884,8.96799027991599,8.97818742851437,8.98765075921923,8.99645766763919,9.00467486118204
2012-02-01,6.10044128174343,6.77275130207682,7.23880353969144,7.5000834181576,7.73838966323164,7.94419068872698,8.10852837758014,8.23962770749984,8.34536208178631,8.43163797312618,8.50286139779608,8.56233601799345,8.61255371061289,8.65540638930511,8.69234069676308,8.72447124442886,8.75266374857655,8.77759627300836,8.79980451844642,8.81971545919553,8.83767244434945,8.85395402675646,8.86878816619616,8.88236300738183,8.89483511067677,8.90633577940607,8.91697595762122,8.92685004835145,8.93603891196224,8.94461223802707
2012-02-02,6.05144918815033,6.71596205107414,7.17566229718392,7.43447988230859,7.67410581248453,7.88229764818449,8.0490699240662,8.18245788817586,8.29028074479794,8.37842932504948,8.45131435379969,8.51225471094306,8.56376207307483,8.60774928565749,8.64568315726391,8.67869675280071,8.70767215006496,8.73330162701071,8.75613306916187,8.7766038064466,8.79506594314716,8.81180541421536,8.82705639894086,8.84101228579675,8.85383406456264,8.86565679053852,8.8765945969759,8.88674460854946,8.89619001833801,8.9050025243891
2012-02-03,6.01807091586248,6.67309348905383,7.1240170809159,7.37857944086477,7.61869842885208,7.82874640509961,7.99748031340428,8.13273220419148,8.24226855064156,8.33196226489106,8.40622437621477,8.46838381502406,8.52096688395145,8.56590256401799,8.60467357566175,8.63842776665846,8.66806046482773,8.69427555459919,8.71763093608486,8.7385724954764,8.75745960231797,8.77458433922522,8.79018608009947,8.8044626034782,8.81757861451664,8.82967232038745,8.840860536544,8.85124267859492,8.8609039043553,8.86991760418394
2012-02-06,5.99785557654191,6.64444366215318,7.09090149261373,7.34430375374322,7.58513213510237,7.79638030339467,7.9663473711262,8.10277104581705,8.21338593179715,8.30405355482207,8.37918485811679,8.44211478899073,8.49537857539644,8.54091512527975,8.58021700044977,8.61444122940163,8.64449139712629,8.67107864280121,8.69476714306172,8.71600815955036,8.73516563606511,8.7525355333161,8.76836050771852,8.78284111611134,8.79614441804726,8.80841062024784,8.81975824135974,8.83028815286111,8.84008676192423,8.84922853556338
2012-02-07,5.85255276951202,6.49106549195715,6.93801600600159,7.19548178942988,7.44081463750448,7.65666753349168,7.83116929617322,7.97187616334218,8.08642622631151,8.18064723344802,8.25895310696265,8.32470166016461,8.38046042020628,8.42820375164626,8.46945923132816,8.50541654583123,8.53700869987552,8.564972746979,8.58989535312038,8.61224710546855,8.63240845007558,8.65068938698152,8.66734449605382,8.68258445873444,8.69658494049945,8.7094934775058,8.72143484755295,8.73251528471106,8.74282580747732,8.75244486385744
2012-02-08,5.89684406179702,6.51451052949521,6.94436790618211,7.19255504161065,7.43532427718996,7.6504894074737,7.82457507946788,7.96495947587217,8.07925259196773,8.17326535302976,8.25139966015864,8.31700465534606,8.37264156090995,8.42028011379183,8.46144445716468,8.49732169870732,8.5288428804998,8.55674354146545,8.58160916192006,8.6039093875224,8.62402390624151,8.64226209963286,8.65887803676231,8.67408197247628,8.6880492123973,8.70092698642031,8.71283980964459,8.72389368925122,8.73417944659043,8.7437753574499
2012-02-09,5.99289965635728,6.58846790881731,6.99713579369208,7.23245140121289,7.47066153196643,7.68360598513891,7.8558290630905,7.99453850740759,8.10733880293992,8.20003082480969,8.2770013525088,8.34158251404098,8.39631851462457,8.44316309850248,8.48362593299898,8.51888133730643,8.54984923777962,8.57725561689833,8.60167779853065,8.62357849839841,8.64333153128005,8.66124130559918,8.67755767786782,8.69248732973711,8.70620252937213,8.7188479173947,8.73054579443884,8.74140026687631,8.75150051812641,8.76092340684922
2012-02-10,6.04604443247032,6.63607640237285,7.03536506405509,7.2635217832546,7.49881481501045,7.71012583960553,7.88092535859024,8.01833991042309,8.12997811593195,8.22163742142121,8.29769543251784,8.36147251169954,8.41550040779593,8.46172079263821,8.50163220189832,8.53639900418799,8.56693241029662,8.59395087233013,8.6180252667591,8.63961282136181,8.65908269567399,8.67673535546996,8.69281731856142,8.70753243645488,8.72105057363672,8.73351432385574,8.7450442391422,8.7557429266776,8.76569827951197,8.77498604112363
2012-02-13,6.09642022535533,6.68136932427628,7.07136266040174,7.29252298938978,7.52512015682001,7.73501657229403,7.90459506897523,8.04089816753422,8.15153834759266,8.24231053085225,8.31758465172008,8.38067105437672,8.434090812184,8.47977522058467,8.51921323452616,8.55356065360549,8.58372118224711,8.61040678786029,8.63418279643891,8.65550171305487,8.67472869281092,8.69216081148378,8.70804171739015,8.72257283059366,8.73592195127473,8.7482299158729,8.75961577560409,8.77018085120975,8.78001192870244,8.78918379496863
2012-02-14,6.14217159098354,6.72131467271002,7.10206284468329,7.31642737498472,7.54651988723964,7.75519485651708,7.92374320744826,8.05911575022646,8.16892460194394,8.25896058775235,8.33358597045206,8.39610194096834,8.44902018586935,8.49426306821393,8.53331140535396,8.56731378508788,8.59716763592979,8.62357953005126,8.64711019253022,8.66820822470678,8.68723547877777,8.70448623895088,8.72020179344697,8.73458156426612,8.74779165624355,8.75997146315259,8.77123880437067,8.78169394483201,8.79142276195264,8.80049925741502
2012-02-15,6.13354454844224,6.7131825221344,7.09167622015088,7.30420095860254,7.53414854752608,7.74320332295926,7.91217746566053,8.04795713759936,8.15814194233333,8.24851835749185,8.32344830717258,8.38623483593557,8.43939255818864,8.48484716521896,8.52408281381332,8.55825123238143,8.58825269140808,8.61479627229247,8.63844487990393,8.65964898897682,8.67877205070238,8.69610970849224,8.71190440365284,8.72635653606983,8.73963304065768,8.75187401716733,8.76319788703652,8.77370543033737,8.78348296690123,8.79260487990647
2012-02-16,6.16852774506551,6.7426269108394,7.11417777747765,7.32196434976653,7.55013872991808,7.75828463554107,7.92648388274173,8.06156309773434,8.17112204576154,8.26094419562133,8.3353857311155,8.39774282029144,8.45052301405784,8.49564527678863,8.53458763442112,8.56849638095909,8.59826705739912,8.62460467937587,8.64806868480845,8.66910660712503,8.68807940920899,8.70528063166942,8.7209509382725,8.73528922424378,8.74846114797685,8.76060572310002,8.77184044376542,8.78226529535977,8.79196591390181,8.80101609167747
2012-02-17,6.168683137866,6.73775513132446,7.10926525759277,7.31818799196724,7.54676538872734,7.75505593790584,7.92337749362189,8.05857383049036,8.16824163390732,8.25816273960547,8.33269300553836,8.39512900853663,8.44797908049093,8.49316311913431,8.53216010790843,8.56611725205325,8.59593092284217,8.62230687197365,8.64580517829536,8.66687392673362,8.68587455108027,8.70310099216831,8.71879425310187,8.7331535166385,8.74634468498583,8.75850697888931,8.76975806891009,8.78019809118222,8.78991281102741,8.79897613209393
2012-02-20,6.18447447471011,6.75068233611029,7.12029863030101,7.32813893736095,7.55612382566231,7.76395528808198,7.93185451834229,8.06666435528018,8.17598445511472,8.26559621191922,8.3398530377264,8.40204812797278,8.45468613791531,8.49968335753695,8.53851542259232,8.57232653626041,8.60201043666096,8.62827059969709,8.65166515644122,8.67264053523773,8.6915567661646,8.70870660266867,8.72433004365478,8.73862542174673,8.75175791803113,8.76386613990632,8.77506723453716,8.78546088976104,8.79513248538493,8.80415559213716
2012-02-21,6.20564148676923,6.75747020206379,7.12134880486996,7.32788279855516,7.55554138534069,7.76321133991662,7.93099469543399,8.06571612712761,8.17496723515523,8.26452397473065,8.33873598776655,8.40089384128881,8.45350034439549,8.49847047766255,8.53727893678293,8.57106924015207,8.60073461865458,8.62697816548132,8.6503577172613,8.67131947128665,8.69022327281264,8.70736172476725,8.72297470147496,8.73726043097898,8.75038400550912,8.76248395619976,8.77367736421057,8.78406385985753,8.79372877253381,8.80274562857373
2012-02-22,6.21268132886119,6.75703982334759,7.11768872810827,7.32344829984079,7.55107244114235,7.75885746991576,7.92677844933845,8.06163855068596,8.17102184084719,8.26070065989357,8.33502326134441,8.39728011782179,8.44997465033772,8.49502279448811,8.53390032620491,8.56775184419383,8.59747159270758,8.62376357995438,8.64718644893781,8.66818709632524,8.68712596761829,8.70429617749726,8.71993803491864,8.73425013642759,8.74739788666636,8.75952008195284,8.77073402904163,8.78113955074107,8.79082214128011,8.79985546871076
2012-02-24,6.204051696976,6.74976166311807,7.11125086989985,7.31746532459523,7.54538189617697,7.75342156841328,7.9215825350941,8.05666419459761,8.16624793680456,8.2561058006279,8.3305871023853,8.39298405218114,8.4458020659598,8.49095908989503,8.5299327949999,8.56386949665142,8.59366495523595,8.6200244957271,8.64350789205137,8.66456300515697,8.68355109911241,8.70076598189198,8.71644854928491,8.73079789489852,8.7439798451223,8.75613355502081,8.76737663746534,8.77780917741493,8.78751689448258,8.79657365130055
2012-02-27,6.20153113865878,6.74704606363659,7.10825054218314,7.31431158460125,7.5422915297974,7.75045950756024,7.91875149459316,8.05395638345274,8.16365284552316,8.25361212309577,8.32818374744242,8.39066067858243,8.44354932557549,8.48876869761541,8.52779750078101,8.56178300680579,8.59162183163196,8.6180200497175,8.64153808246739,8.66262434506977,8.68164057327356,8.6988809751491,8.71458678539221,8.72895738471668,8.74215884304792,8.75433052248344,8.76559021240997,8.77603814880399,8.78576018097972,8.79483028342263
2012-02-28,6.21674605696698,6.75824049068765,7.11645779362344,7.32095402528792,7.54836237644678,7.75622010917194,7.92424496178132,8.05920873175048,8.16868999807114,8.25845881013325,8.33286263747712,8.39519203111783,8.44795095223938,8.49305609211886,8.53198405127586,8.5658802387178,8.59563965110841,8.62196697168036,8.64542143575702,8.66645045220873,8.68541490523402,8.70260828299756,8.71827121134736,8.73260255533321,8.74576794714574,8.75790637621401,8.76913531356596,8.7795547221857,8.78925021635246,8.7982955673493
2012-02-29,6.22150475139638,6.76217602828526,7.12011456000137,7.32454447506763,7.5518503992565,7.75958452849501,7.92748724032726,8.06233661374398,8.17171343593179,8.26138836846575,8.33570861236623,8.39796398835517,8.45065752205623,8.49570491578631,8.53458181301274,8.56843274140682,8.59815191062219,8.62444331507708,8.64786559520911,8.66886565060985,8.68780393188247,8.70497355916948,8.72061484633675,8.7349263939011,8.74807360944987,8.76019529128382,8.77140874731219,8.78181380082494,8.79149594601039,8.80052885049185
2012-03-01,6.21928770636142,6.76083051985723,7.11916498205634,7.3237040747042,7.55105633710789,7.75882837716027,7.92676590515002,8.06164683763335,8.17105186486351,8.2607517836522,8.33509405309061,8.39736880259487,8.45007937474305,8.49514177369553,8.53403191806479,8.56789457948308,8.59762417999865,8.62392489669537,8.6473555258459,8.6683630993154,8.68730817966632,8.70448398170454,8.72013089935886,8.7344476009535,8.74759955163134,8.75972559868812,8.77094309188249,8.78135189038527,8.79103751927224,8.80007367286715
2012-03-02,6.21980635772288,6.76114504545346,7.1193439616918,7.32382583309292,7.55116186840319,7.75892724574285,7.92685947682694,8.06173574469118,8.17113667520535,8.26083300903193,8.33517214536312,8.3974441553089,8.4501523276374,8.49521261846009,8.53410090440225,8.56796192093565,8.5976900592696,8.62398947035585,8.64741892840979,8.66842544671587,8.68736957219221,8.7045445064635,8.72019063233407,8.73450660871686,8.7476578927687,8.75978332498508,8.77100024931197,8.78140851993141,8.7910936576195,8.80012935297838
2012-03-05,6.21890765669997,6.74718317550103,7.10080025440172,7.30490856889137,7.53273747898817,7.74113621187964,7.90971884005602,8.04522108541814,8.15520347687147,8.24542831713579,8.32024142044416,8.38293509813721,8.43601681554436,8.48140749502049,8.52058809957126,8.55470820319204,8.58466660631463,8.61117137047342,8.63478467707608,8.65595647323902,8.67504981288547,8.69236002999494,8.70812931674061,8.72255786634184,8.73581243793229,8.74803297878941,8.75933777615505,8.76982749076927,8.77958833560291,8.78869459770069
2012-03-06,6.23650623369156,6.75833439436435,7.10734278702503,7.30893964580599,7.53587972818246,7.74385560805371,7.91210263288786,8.04731579582059,8.15704860906403,8.24705781714747,8.32168424345774,8.38421582560249,8.43715626390513,8.48242327920101,8.52149513475535,8.55551914042603,8.58539220412933,8.61182080808744,8.63536581612814,8.65647607523872,8.67551371919371,8.69277331046898,8.70849639239326,8.72288261057712,8.73609826019006,8.748282893781,8.759554461311,8.7700133340461,8.77974547540001,8.78882495631124
2012-03-07,6.24006477521331,6.76063694480227,7.1085623856848,7.30948011570496,7.53618357784445,7.74405793033373,7.91222769909812,8.04737542521452,8.15705243258209,8.24701387715618,8.3215992490876,8.38409537422285,8.43700503125751,8.48224517987122,8.52129345599113,8.55529665278165,8.58515125240973,8.61156338580495,8.63509362631509,8.6561905800598,8.67521618041749,8.6924648225087,8.70817790932226,8.72255496826606,8.73576219449537,8.74793905553648,8.75920342872814,8.76965562301044,8.77938154805553,8.78845522824778
2012-03-11,6.2622945134563,6.77553002216744,7.11830435855627,7.31659427202647,7.54241958719277,7.7498853271988,7.9177225393831,8.0525767816825,8.16199575486876,8.25173120202338,8.32611892331614,8.38844212761913,8.44120024057649,8.48630721827974,8.5252380657145,8.5591373059656,8.58889948228869,8.61522908060901,8.63868528438097,8.65971552792823,8.67868075733982,8.69587453542127,8.71153756240597,8.7258687709562,8.73903385140977,8.75117184134204,8.76240025052391,8.77281907239669,8.78251394469594,8.7915586564195
2012-03-12,6.2528238570162,6.75747709266385,7.09722326305164,7.29528105376114,7.52161283510118,7.72974365921228,7.89826369209556,8.03377388472741,8.14380162942661,8.23409027476061,8.30897417406158,8.37173896504868,8.42488846039977,8.4703417963863,8.50957927052813,8.54375043643913,8.57375442134267,8.60029977822303,8.62394923622967,8.64515328510125,8.66427548404318,8.68161162046281,8.69740428396282,8.71185401080743,8.72512785332005,8.7373660078534,8.74868697258073,8.75919158669913,8.76896621427512,8.77808527055082
2012-03-13,6.24329998741637,6.73318248469184,7.0703649766565,7.26999824709564,7.49738790346599,7.70631291438044,7.87561163127239,8.01187222089625,8.12259871582814,8.21352389908732,8.28897980964203,8.35225443062124,8.40585631858366,8.45171037001029,8.49130284472312,8.52578900740832,8.55607321652661,8.58286868399283,8.60674221239572,8.6281478096442,8.6474520493089,8.66495328876651,8.68089630290869,8.69548348453779,8.70888346398735,8.7212377809776,8.73266608004997,8.74327018164871,8.75313729272265,8.762342555353
2012-03-14,6.23529375039633,6.70744927864113,7.03843418921439,7.2373253587384,7.46543295620736,7.67539967466409,7.84578245704395,7.98309064776572,8.09479361867433,8.18660917765826,8.26286590818008,8.32685486444484,8.38109106019069,8.42750730833617,8.46759810382392,8.50252662591149,8.53320450118469,8.56035142802032,8.58453989029844,8.60622881022206,8.62578897747159,8.64352234808177,8.65967675996977,8.67445721036877,8.68803454489331,8.70055219025987,8.71213140206037,8.72287538025969,8.73287251714467,8.7421989771586
2012-03-15,6.22636481441443,6.69532502951067,7.02443906058219,7.22262158483489,7.45086715455521,7.66122177700694,7.8320240353505,7.96974043149472,8.08182560645887,8.17399089503257,8.25056308195789,8.31483410272702,8.36932127300114,8.41596034978931,8.45624894883341,8.49135328211219,8.5221877823185,8.54947466626901,8.57378863348721,8.59559052970482,8.61525279993645,8.63307881685942,8.6493176269371,8.66417525705372,8.6778234301482,8.69040632138007,8.70204582617324,8.71284569299104,8.72289478586699,8.73226967646237
2012-03-16,6.27095822226087,6.71783041173717,7.00563136497849,7.17277677135375,7.39257808331089,7.60162864184601,7.77216865229637,7.90991760576594,8.02219145633787,8.11462497201634,8.19149785058715,8.25607398633776,8.31085486115033,8.35776807857989,8.39830781447179,8.43363963363115,8.46467888904567,8.49214951856005,8.5166282758927,8.53857811937002,8.55837351257602,8.57631967639021,8.59266730479851,8.60762386797107,8.621362338933,8.63402796785309,8.64574357079635,8.65661368321478,8.66672784182485,8.67616319400473
2012-03-19,6.32338423295353,6.75802088797701,7.01516919619982,7.15803391334,7.37056749821301,7.57774264141025,7.74719982380236,7.88413046399039,7.99576742267656,8.0876962818208,8.16416198831393,8.22840370641091,8.28290522148163,8.32958138405806,8.36991709951198,8.40507112389695,8.43595374961463,8.46328510275765,8.48763902402572,8.50947621128655,8.52916934644992,8.54702222420991,8.56328437981475,8.57816232878408,8.59182824755493,8.60442671397657,8.61607997094673,8.62689206098572,8.636952093664,8.6463368437989
2012-03-20,6.3924952376545,6.84803244416994,7.12403561744406,7.27285435112419,7.4823309513012,7.68435950920692,7.84870486142173,7.98088004741471,8.08819155522738,8.17623910772085,8.24925084444443,8.31043314329392,8.36223020018718,8.40651591618022,8.44473594137158,8.47801302692694,8.50722535243176,8.53306492757446,8.55608127986727,8.57671425581423,8.59531874860382,8.6121834224191,8.62754495912847,8.6415989540845,8.65450829494114,8.66640964225027,8.67741847225438,8.68763302554358,8.69713741897351,8.70600411434099
2012-03-21,6.313151768557,6.73650941733468,7.01371691743955,7.17257699835934,7.38689769596446,7.59192958377393,7.75910792537475,7.89398979613209,8.00381177723784,8.09414225676979,8.16920452498386,8.23221501952656,8.28563558362185,8.33136087209736,8.37085775467075,8.40526920047047,8.43549187035812,8.46223422843124,8.48606019917273,8.50742208030721,8.52668545167601,8.54414810640665,8.56005450486712,8.5746068645344,8.58797371327722,8.60029652268801,8.61169488219344,8.62227055920344,8.63211070486336,8.64129040123191
2012-03-22,6.34529677416451,6.74728898450208,7.06232400631737,7.25370520651625,7.47239134950592,7.67349025371147,7.8362000179927,7.96692596510473,8.07298065748749,8.15994011801537,8.23200945568856,8.29237403910565,8.34345948874471,8.38712361942751,8.42479834629193,8.45759480575243,8.4863814183846,8.51184202673661,8.53451933771865,8.55484750514846,8.57317666795578,8.58979151336146,8.60492538838693,8.61877108332807,8.63148911787404,8.64321414555829,8.65405993419133,8.66412326353032,8.6734869955305,8.68222250895665
